StudentID,currentGrade,Block1,Block2,Block3,Block4,Block5,Block6,Block7,Block8
1798,8,"ADST 9 - General Explorations (('MADGE09---', 4, 0))","ENGLISH LANGUAGE ARTS 9 CHALLE (('MEN--09C--', 0, 1))","MATHEMATICS 9 CHALLENGE (('MMA--09C--', 1, 2))","PHYSICAL AND HEALTH EDUCATION (('MPHE-09---', 2, 3))","SCIENCE 9: CHALLENGE (('MSC--09C--', 1, 4))","VISUAL ARTS 9 (('MVA--09---', 2, 5))","Information and Communications (('MWBDV10IT-', 0, 6))","SOCIAL STUDIES 9 CHALLENGE (('MSS--09C--', 1, 7))"
1799,8,"ADST 9 - General Explorations (('MADGE09---', 4, 0))","ENGLISH LANGUAGE ARTS 9 CHALLE (('MEN--09C--', 0, 1))","FRENCH 9 (('MFR--09---', 2, 2))","MATHEMATICS 9 CHALLENGE (('MMA--09C--', 1, 3))","PHYSICAL AND HEALTH EDUCATION (('MPHE-09B--', 2, 4))","SCIENCE 9: CHALLENGE (('MSC--09C--', 1, 5))","TECH ED 9: MECHANICS LD (('XLDCB09M--', 1, 6))","SOCIAL STUDIES 9 CHALLENGE (('MSS--09C--', 1, 7))"
1800,8,"SPANISH 9 (('MSP--09---', 1, 0))","DRAMA 9 (('MDR--09---', 0, 1))","MATHEMATICS 9 (('MMA--09---', 3, 2))","SCIENCE 9 (('MSC--09---', 5, 3))","ENGLISH LANGUAGE ARTS 9 (('MEN--09---', 5, 4))","ADST - Woodwork 9 (('MADW-09---', 0, 5))","PHYSICAL AND HEALTH EDUCATION (('MPHE-09B--', 0, 6))","SOCIAL STUDIES 9 (('MSS--09---', 6, 7))"
1801,8,"SPANISH 9 (('MSP--09---', 1, 0))","DRAMA 9 (('MDR--09---', 0, 1))","MATHEMATICS 9 (('MMA--09---', 3, 2))","SCIENCE 9 (('MSC--09---', 5, 3))","ENGLISH LANGUAGE ARTS 9 (('MEN--09---', 5, 4))","PHYSICAL AND HEALTH EDUCATION (('MPHE-09G--', 3, 5))","CONCERT BAND 9 - Guitar (('XBA--09G--', 0, 6))","SOCIAL STUDIES 9 (('MSS--09---', 6, 7))"
1802,8,"FRENCH 9 (('MFR--09---', 2, 0))","ENGLISH LANGUAGE ARTS 9 (('MEN--09---', 0, 1))","MATHEMATICS 9 (('MMA--09---', 3, 2))","PHYSICAL AND HEALTH EDUCATION (('MPHE-09--L', 1, 3))","SCIENCE 9 (('MSC--09---', 5, 4))","VISUAL ARTS 9 (('MVA--09---', 2, 5))","SOCIAL STUDIES 9 (('MSS--09---', 6, 6))",NULL
1803,8,"ENGLISH LANGUAGE ARTS 9 (('MEN--09---', 5, 0))","DANCE 9 Foundations (('MDNC-09F--', 0, 1))",NULL,"PHYSICAL AND HEALTH EDUCATION (('MPHE-09G--', 3, 3))","PHYSICAL AND HEALTH EDUCATION (('MPHE-09Y--', 0, 4))","SCIENCE 9 (('MSC--09---', 4, 5))","SOCIAL STUDIES 9 (('MSS--09---', 6, 6))","LEARNING STRATEGIES 9 LD (('XLDCB09LS-', 0, 7))"
1804,8,"DANCE 9 HIP HOP (('MDNC-09H--', 0, 0))","DANCE 9 Foundations (('MDNC-09F--', 0, 1))","MATHEMATICS 9 (('MMA--09---', 3, 2))","PHYSICAL AND HEALTH EDUCATION (('MPHE-09---', 2, 3))","ENGLISH LANGUAGE ARTS 9 (('MEN--09---', 5, 4))","VISUAL ARTS 9 (('MVA--09---', 2, 5))","SOCIAL STUDIES 9 (('MSS--09---', 6, 6))",NULL
1805,8,"DANCE 9 HIP HOP (('MDNC-09H--', 0, 0))","SPANISH 9 (('MSP--09---', 0, 1))",NULL,"ENGLISH LANGUAGE ARTS 9 (('MEN--09---', 5, 3))","SCIENCE 9 (('MSC--09---', 5, 4))","PHYSICAL AND HEALTH EDUCATION (('MPHE-09G--', 3, 5))","SOCIAL STUDIES 9 (('MSS--09---', 6, 6))","LEARNING STRATEGIES 9 LD (('XLDCB09LS-', 16, 7))"
1806,8,"SOCIAL STUDIES 9 (('MSS--09---', 2, 0))","ADST - Woodwork 9 (('MADW-09---', 0, 1))",NULL,"ENGLISH LANGUAGE ARTS 9 (('MEN--09---', 5, 3))","PHYSICAL AND HEALTH EDUCATION (('MPHE-09B--', 2, 4))","SCIENCE 9 (('MSC--09---', 4, 5))","Information and Communications (('MWBDV10IT-', 0, 6))","LEARNING STRATEGIES 9 LD (('XLDCB09LS-', 16, 7))"
1807,8,"SOCIAL STUDIES 9 (('MSS--09---', 2, 0))","ENGLISH LANGUAGE ARTS 9 (('MEN--09---', 0, 1))","MATHEMATICS 9 (('MMA--09---', 3, 2))","FRENCH 11 (('MFR--11---', 1, 3))","PHYSICAL AND HEALTH EDUCATION (('MPHE-09---', 0, 4))","VISUAL ARTS 9 (('MVA--09---', 2, 5))","SCIENCE 9 (('MSC--09---', 5, 6))",NULL
1808,8,NULL,"ENGLISH LANGUAGE ARTS 9 CHALLE (('MEN--09C--', 0, 1))","MATHEMATICS 9 CHALLENGE (('MMA--09C--', 1, 2))","PHYSICAL AND HEALTH EDUCATION (('MPHE-09--L', 1, 3))",NULL,"SCIENCE 9: CHALLENGE (('MSC--09C--', 1, 5))","ADST - Electronics and Robotic (('MADER09---', 1, 6))","SOCIAL STUDIES 9 CHALLENGE (('MSS--09C--', 1, 7))"
1809,8,"ADST ? ENTREPRENEURSHIP AND MA (('MADEM10---', 1, 0))",NULL,"FRENCH 11 (('MFR--11---', 1, 2))","ENGLISH LANGUAGE ARTS 9 (('MEN--09---', 5, 3))","MATHEMATICS 9 HONOURS (('MMA--09H--', 0, 4))","PHYSICAL AND HEALTH EDUCATION (('MPHE-09--L', 1, 5))","SCIENCE 9 (('MSC--09---', 5, 6))","SOCIAL STUDIES 9 (('MSS--09---', 6, 7))"
1810,8,"FRENCH 9 (('MFR--09---', 2, 0))","ADST - Drafting 9 (('MADD-09---', 2, 1))","MATHEMATICS 9 (('MMA--09---', 3, 2))","ENGLISH LANGUAGE ARTS 9 (('MEN--09---', 4, 3))","SOCIAL STUDIES 9 (('MSS--09---', 6, 4))","PHYSICAL AND HEALTH EDUCATION (('MPHE-09G--', 3, 5))","SCIENCE 9 (('MSC--09---', 0, 6))",NULL
1811,8,"ADST 9 - General Explorations (('MADGE09---', 4, 0))","ADST - Woodwork 9 (('MADW-09---', 0, 1))","ENGLISH LANGUAGE ARTS 9 (('MEN--09---', 5, 2))","FRENCH 11 (('MFR--11---', 1, 3))","MATHEMATICS 9 (('MMA--09---', 3, 4))","PHYSICAL AND HEALTH EDUCATION (('MPHE-09G--', 3, 5))","SCIENCE 9 (('MSC--09---', 5, 6))","SOCIAL STUDIES 9 (('MSS--09---', 6, 7))"
1812,8,"ADST ? ENTREPRENEURSHIP AND MA (('MADEM10---', 0, 0))",NULL,"MATHEMATICS 9 (('MMA--09---', 3, 2))","ENGLISH 9 FOR ELL (('MEN--09E--', 0, 3))","PHYSICAL AND HEALTH EDUCATION (('MPHE-09B--', 2, 4))","SCIENCE 9 (('MSC--09---', 4, 5))","VISUAL ARTS 9 (('MVA--09---', 2, 6))","SOCIAL STUDIES 9 (('MSS--09---', 4, 7))"
1813,8,"SOCIAL STUDIES 9 (('MSS--09---', 2, 0))","ENGLISH LANGUAGE ARTS 9 (('MEN--09---', 0, 1))","ADST - Drafting 9 (('MADD-09---', 3, 2))","FRENCH 11 (('MFR--11---', 1, 3))","MATHEMATICS 9 HONOURS (('MMA--09H--', 0, 4))","PHYSICAL AND HEALTH EDUCATION (('MPHE-09B--', 2, 5))","SCIENCE 9 (('MSC--09---', 5, 6))",NULL
1814,8,"ADST - Drafting 9 (('MADD-09---', 3, 0))","ADST 9 - General Explorations (('MADGE09---', 4, 1))","ENGLISH LANGUAGE ARTS 9 CHALLE (('MEN--09C--', 1, 2))","MATHEMATICS 9 CHALLENGE (('MMA--09C--', 1, 3))","PHYSICAL AND HEALTH EDUCATION (('MPHE-09---', 0, 4))","SCIENCE 9: CHALLENGE (('MSC--09C--', 1, 5))","Information and Communications (('MWBDV10IT-', 0, 6))","SOCIAL STUDIES 9 CHALLENGE (('MSS--09C--', 1, 7))"
1815,8,"ENGLISH LANGUAGE ARTS 9 (('MEN--09---', 5, 0))","SPANISH 9 (('MSP--09---', 0, 1))","ADST 9 - General Explorations (('MADGE09---', 4, 2))","MATHEMATICS 9 (('MMA--09---', 3, 3))","PHYSICAL AND HEALTH EDUCATION (('MPHE-09G--', 3, 4))","SCIENCE 9 (('MSC--09---', 4, 5))","VISUAL ARTS 9 (('MVA--09---', 2, 6))","SOCIAL STUDIES 9 (('MSS--09---', 4, 7))"
1816,8,"ENGLISH LANGUAGE ARTS 9 (('MEN--09---', 5, 0))","ADST - Woodwork 9 (('MADW-09---', 0, 1))",NULL,"PHYSICAL AND HEALTH EDUCATION (('MPHE-09G--', 3, 3))","SCIENCE 9 (('MSC--09---', 5, 4))","SOCIAL STUDIES 9 (('MSS--09---', 6, 5))","VISUAL ARTS 9 (('MVA--09---', 2, 6))","ADST - Textiles 9 (('MADT-09---', 1, 7))"
1817,8,"ENGLISH LANGUAGE ARTS 9 (('MEN--09---', 5, 0))","SPANISH 9 (('MSP--09---', 0, 1))","MATHEMATICS 9 (('MMA--09---', 3, 2))","PHYSICAL AND HEALTH EDUCATION (('MPHE-09FB-', 0, 3))","SCIENCE 9 (('MSC--09---', 5, 4))","ADST - Woodwork 9 (('MADW-09---', 0, 5))","SOCIAL STUDIES 9 (('MSS--09---', 6, 6))","CROSS TRAINING 10 (('YHRA-0AX--', 0, 7))"
1818,8,NULL,"ENGLISH LANGUAGE ARTS 9 (('MEN--09---', 0, 1))","FRENCH 9 (('MFR--09---', 2, 2))","PHYSICAL AND HEALTH EDUCATION (('MPHE-09G--', 3, 3))","VISUAL ARTS 9 (('MVA--09---', 2, 4))","SCIENCE 9 (('MSC--09---', 4, 5))","SOCIAL STUDIES 9 (('MSS--09---', 6, 6))","ADST - Textiles 9 (('MADT-09---', 1, 7))"
1819,8,"ADST 9 - General Explorations (('MADGE09---', 4, 0))","ENGLISH LANGUAGE ARTS 9 (('MEN--09---', 0, 1))","FRENCH 9 (('MFR--09---', 2, 2))","PHYSICAL AND HEALTH EDUCATION (('MPHE-09FB-', 0, 3))","SCIENCE 9 (('MSC--09---', 5, 4))","MATHEMATICS 9 (('MMA--09---', 3, 5))","SOCIAL STUDIES 9 (('MSS--09---', 6, 6))","CROSS TRAINING 10 (('YHRA-0AX--', 0, 7))"
1820,8,"FRENCH 9 (('MFR--09---', 2, 0))","ADST 9 - General Explorations (('MADGE09---', 4, 1))","MATHEMATICS 9 (('MMA--09---', 3, 2))","ENGLISH LANGUAGE ARTS 9 (('MEN--09---', 5, 3))","ADST - Drafting 9 (('MADD-09---', 3, 4))","PHYSICAL AND HEALTH EDUCATION (('MPHE-09B--', 2, 5))","SCIENCE 9 (('MSC--09---', 0, 6))","SOCIAL STUDIES 9 (('MSS--09---', 5, 7))"
1821,8,"SOCIAL STUDIES 9 (('MSS--09---', 2, 0))","ENGLISH LANGUAGE ARTS 9 (('MEN--09---', 0, 1))","ADST 9 - General Explorations (('MADGE09---', 4, 2))","MATHEMATICS 9 (('MMA--09---', 3, 3))","SCIENCE 9 (('MSC--09---', 5, 4))","PHYSICAL AND HEALTH EDUCATION (('MPHE-09B--', 2, 5))","ADST - Electronics and Robotic (('MADER09---', 1, 6))","LEARNING STRATEGIES 9 LD (('XLDCB09LS-', 16, 7))"
1822,8,"FRENCH 9 (('MFR--09---', 2, 0))","ADST - Woodwork 9 (('MADW-09---', 0, 1))","MATHEMATICS 9 (('MMA--09---', 3, 2))","ENGLISH LANGUAGE ARTS 9 (('MEN--09---', 4, 3))","PHYSICAL AND HEALTH EDUCATION (('MPHE-09B--', 2, 4))","TECH ED 9: MECHANICS LD (('XLDCB09M--', 1, 5))","SCIENCE 9 (('MSC--09---', 0, 6))","SOCIAL STUDIES 9 (('MSS--09---', 5, 7))"
1823,8,"SPANISH 9 (('MSP--09---', 1, 0))","ADST - Textiles 9 (('MADT-09---', 2, 1))","MATHEMATICS 9 (('MMA--09---', 3, 2))","PHYSICAL AND HEALTH EDUCATION (('MPHE-09--L', 1, 3))","ENGLISH LANGUAGE ARTS 9 (('MEN--09---', 5, 4))","SCIENCE 9 (('MSC--09---', 5, 5))",NULL,"SOCIAL STUDIES 9 (('MSS--09---', 4, 7))"
1824,8,"SOCIAL STUDIES 9 (('MSS--09---', 2, 0))","ENGLISH LANGUAGE ARTS 9 (('MEN--09---', 0, 1))","MATHEMATICS 9 (('MMA--09---', 3, 2))","FRENCH 11 (('MFR--11---', 1, 3))","SCIENCE 9 (('MSC--09---', 5, 4))","PHYSICAL AND HEALTH EDUCATION (('MPHE-09--L', 1, 5))","VISUAL ARTS 9 (('MVA--09---', 2, 6))",NULL
1825,8,"ADST ? ENTREPRENEURSHIP AND MA (('MADEM10---', 0, 0))","DRAMA 9 (('MDR--09---', 0, 1))","MATHEMATICS 9 (('MMA--09---', 3, 2))","PHYSICAL AND HEALTH EDUCATION (('MPHE-09--L', 1, 3))","ENGLISH LANGUAGE ARTS 9 (('MEN--09---', 5, 4))","SCIENCE 9 (('MSC--09---', 5, 5))",NULL,"SOCIAL STUDIES 9 (('MSS--09---', 6, 7))"
1826,8,"ADST 9 - General Explorations (('MADGE09---', 4, 0))","ADST - Electronics and Robotic (('MADER09---', 1, 1))","ENGLISH LANGUAGE ARTS 9 CHALLE (('MEN--09C--', 1, 2))","MATHEMATICS 9 CHALLENGE (('MMA--09C--', 1, 3))","PHYSICAL AND HEALTH EDUCATION (('MPHE-09G--', 3, 4))","SCIENCE 9: CHALLENGE (('MSC--09C--', 1, 5))","TECH ED 9: MECHANICS LD (('XLDCB09M--', 1, 6))","SOCIAL STUDIES 9 CHALLENGE (('MSS--09C--', 1, 7))"
1827,8,"ADST ? ENTREPRENEURSHIP AND MA (('MADEM10---', 1, 0))","ENGLISH LANGUAGE ARTS 9 (('MEN--09---', 0, 1))","MATHEMATICS 9 (('MMA--09---', 3, 2))","PHYSICAL AND HEALTH EDUCATION (('MPHE-09--L', 1, 3))","VISUAL ARTS 9 (('MVA--09---', 2, 4))","SOCIAL STUDIES 9 (('MSS--09---', 6, 5))","SCIENCE 9 (('MSC--09---', 5, 6))",NULL
1828,8,"ADST ? ENTREPRENEURSHIP AND MA (('MADEM10---', 1, 0))","ENGLISH LANGUAGE ARTS 9 CHALLE (('MEN--09C--', 0, 1))","MATHEMATICS 9 CHALLENGE (('MMA--09C--', 1, 2))","PHYSICAL AND HEALTH EDUCATION (('MPHE-09--L', 1, 3))",NULL,"SCIENCE 9: CHALLENGE (('MSC--09C--', 1, 5))","VISUAL ARTS 9 (('MVA--09---', 2, 6))","SOCIAL STUDIES 9 CHALLENGE (('MSS--09C--', 0, 7))"
1829,8,"ADST - Textiles 9 (('MADT-09---', 2, 0))","ADST - Woodwork 9 (('MADW-09---', 0, 1))","ENGLISH LANGUAGE ARTS 9 (('MEN--09---', 5, 2))","PHYSICAL AND HEALTH EDUCATION (('MPHE-09---', 2, 3))","SCIENCE 9 (('MSC--09---', 5, 4))","MATHEMATICS 9 (('MMA--09---', 3, 5))","VISUAL ARTS 9 (('MVA--09---', 2, 6))","SOCIAL STUDIES 9 (('MSS--09---', 4, 7))"
1830,8,"ADST - Textiles 9 (('MADT-09---', 2, 0))","DRAMA 9 (('MDR--09---', 0, 1))","ENGLISH LANGUAGE ARTS 9 (('MEN--09---', 5, 2))","MATHEMATICS 9 (('MMA--09---', 3, 3))","PHYSICAL AND HEALTH EDUCATION (('MPHE-09G--', 3, 4))","SCIENCE 9 (('MSC--09---', 4, 5))","VISUAL ARTS 9 (('MVA--09---', 2, 6))","SOCIAL STUDIES 9 (('MSS--09---', 5, 7))"
1831,8,"ADST ? ENTREPRENEURSHIP AND MA (('MADEM10---', 0, 0))","SPANISH 9 (('MSP--09---', 0, 1))","ADST 9 - General Explorations (('MADGE09---', 4, 2))","ENGLISH LANGUAGE ARTS 9 (('MEN--09---', 5, 3))","PHYSICAL AND HEALTH EDUCATION (('MPHE-09B--', 2, 4))","MATHEMATICS 9 (('MMA--09---', 3, 5))","SCIENCE 9 (('MSC--09---', 5, 6))","SOCIAL STUDIES 9 (('MSS--09---', 4, 7))"
1832,8,"SOCIAL STUDIES 9 (('MSS--09---', 2, 0))","ADST - Electronics and Robotic (('MADER09---', 1, 1))","ADST - Drafting 9 (('MADD-09---', 3, 2))","PHYSICAL AND HEALTH EDUCATION (('MPHE-09B--', 2, 3))","ENGLISH LANGUAGE ARTS 9 (('MEN--09---', 5, 4))","MATHEMATICS 9 (('MMA--09---', 3, 5))","SCIENCE 9 (('MSC--09---', 5, 6))",NULL
1833,8,"ADST ? ENTREPRENEURSHIP AND MA (('MADEM10---', 1, 0))","ENGLISH LANGUAGE ARTS 9 CHALLE (('MEN--09C--', 0, 1))","FRENCH 11 (('MFR--11---', 1, 2))","MATHEMATICS 9 CHALLENGE (('MMA--09C--', 1, 3))","PHYSICAL AND HEALTH EDUCATION (('MPHE-09---', 0, 4))","SCIENCE 9: CHALLENGE (('MSC--09C--', 1, 5))","Information and Communications (('MWBDV10IT-', 0, 6))","SOCIAL STUDIES 9 CHALLENGE (('MSS--09C--', 1, 7))"
1834,8,"SPANISH 9 (('MSP--09---', 1, 0))","PHYSICAL AND HEALTH EDUCATION (('MPHE-09G--', 3, 1))","DANCE 9 Company: Platform 61 L (('MDNC-09M-L', 0, 2))","ENGLISH LANGUAGE ARTS 9 (('MEN--09---', 5, 3))","FRENCH 9 (('MFR--09---', 2, 4))","MATHEMATICS 9 (('MMA--09---', 3, 5))","SCIENCE 9 (('MSC--09---', 5, 6))","SOCIAL STUDIES 9 (('MSS--09---', 5, 7))"
1835,8,NULL,"ENGLISH LANGUAGE ARTS 9 (('MEN--09---', 0, 1))","DANCE 9 Performance and Techni (('MDNC-09PT-', 0, 2))","PHYSICAL AND HEALTH EDUCATION (('MPHE-09--L', 1, 3))","MATHEMATICS 9 HONOURS (('MMA--09H--', 0, 4))","SCIENCE 9 (('MSC--09---', 4, 5))","VISUAL ARTS 9 (('MVA--09---', 2, 6))","SOCIAL STUDIES 9 (('MSS--09---', 6, 7))"
1836,8,"DANCE 9 HIP HOP (('MDNC-09H--', 0, 0))","SPANISH 9 (('MSP--09---', 0, 1))","MATHEMATICS 9 (('MMA--09---', 3, 2))","ENGLISH LANGUAGE ARTS 9 (('MEN--09---', 5, 3))","PHYSICAL AND HEALTH EDUCATION (('MPHE-09G--', 3, 4))","SCIENCE 9 (('MSC--09---', 5, 5))","SOCIAL STUDIES 9 (('MSS--09---', 6, 6))",NULL
1837,8,"DANCE 9 HIP HOP (('MDNC-09H--', 0, 0))","DRAMA 9 (('MDR--09---', 0, 1))","MATHEMATICS 9 (('MMA--09---', 3, 2))","ENGLISH LANGUAGE ARTS 9 (('MEN--09---', 5, 3))","PHYSICAL AND HEALTH EDUCATION (('MPHE-09Y--', 0, 4))","PHYSICAL AND HEALTH EDUCATION (('MPHE-09G--', 3, 5))","SCIENCE 9 (('MSC--09---', 5, 6))","SOCIAL STUDIES 9 (('MSS--09---', 5, 7))"
1838,8,"ADST - Drafting 9 (('MADD-09---', 3, 0))","SPANISH 9 (('MSP--09---', 0, 1))","ENGLISH LANGUAGE ARTS 9 CHALLE (('MEN--09C--', 1, 2))","MATHEMATICS 9 CHALLENGE (('MMA--09C--', 1, 3))","PHYSICAL AND HEALTH EDUCATION (('MPHE-09B--', 2, 4))","SCIENCE 9: CHALLENGE (('MSC--09C--', 1, 5))","TECH ED 9: MECHANICS LD (('XLDCB09M--', 1, 6))","SOCIAL STUDIES 9 CHALLENGE (('MSS--09C--', 0, 7))"
1839,8,"SOCIAL STUDIES 9 (('MSS--09---', 2, 0))","ENGLISH LANGUAGE ARTS 9 (('MEN--09---', 0, 1))",NULL,"PHYSICAL AND HEALTH EDUCATION (('MPHE-09G--', 3, 3))","VISUAL ARTS 9 (('MVA--09---', 2, 4))","ADST - Woodwork 9 (('MADW-09---', 0, 5))","CONCERT BAND 9 - Guitar (('XBA--09G--', 0, 6))",NULL
1840,8,"ENGLISH LANGUAGE ARTS 9 (('MEN--09---', 5, 0))","ADST - Electronics and Robotic (('MADER09---', 1, 1))","ADST - Drafting 9 (('MADD-09---', 3, 2))","SCIENCE 9 (('MSC--09---', 5, 3))","MATHEMATICS 9 HONOURS (('MMA--09H--', 0, 4))","SOCIAL STUDIES 9 (('MSS--09---', 6, 5))","CONCERT BAND 9 - Guitar (('XBA--09G--', 0, 6))",NULL
1841,8,"ENGLISH LANGUAGE ARTS 9 (('MEN--09---', 5, 0))","SPANISH 9 (('MSP--09---', 0, 1))","FRENCH 9 (('MFR--09---', 2, 2))","SCIENCE 9 (('MSC--09---', 5, 3))","MATHEMATICS 9 HONOURS (('MMA--09H--', 0, 4))","PHYSICAL AND HEALTH EDUCATION (('MPHE-09B--', 2, 5))","CONCERT BAND 9 - Guitar (('XBA--09G--', 0, 6))","SOCIAL STUDIES 9 (('MSS--09---', 6, 7))"
1842,8,"SOCIAL STUDIES 9 (('MSS--09---', 2, 0))","ADST 9 - General Explorations (('MADGE09---', 4, 1))","MATHEMATICS 9 (('MMA--09---', 3, 2))","ENGLISH 9 FOR ELL (('MEN--09E--', 0, 3))","PHYSICAL AND HEALTH EDUCATION (('MPHE-09B--', 2, 4))","SCIENCE 9 (('MSC--09---', 5, 5))","VISUAL ARTS 9 (('MVA--09---', 2, 6))",NULL
1843,8,"FRENCH 9 (('MFR--09---', 2, 0))","PHYSICAL AND HEALTH EDUCATION (('MPHE-09G--', 3, 1))","DANCE 9 Company: Platform 61 L (('MDNC-09M-L', 0, 2))","ENGLISH LANGUAGE ARTS 9 (('MEN--09---', 5, 3))","VISUAL ARTS 9 (('MVA--09---', 2, 4))","MATHEMATICS 9 (('MMA--09---', 3, 5))","SCIENCE 9 (('MSC--09---', 5, 6))","SOCIAL STUDIES 9 (('MSS--09---', 6, 7))"
1844,8,"ADST ? ENTREPRENEURSHIP AND MA (('MADEM10---', 1, 0))","DANCE 9 Foundations (('MDNC-09F--', 0, 1))","FRENCH 9 (('MFR--09---', 2, 2))","ENGLISH LANGUAGE ARTS 9 (('MEN--09---', 4, 3))","MATHEMATICS 9 (('MMA--09---', 3, 4))","PHYSICAL AND HEALTH EDUCATION (('MPHE-09G--', 3, 5))","SCIENCE 9 (('MSC--09---', 5, 6))","SOCIAL STUDIES 9 (('MSS--09---', 6, 7))"
1845,8,"FRENCH 9 (('MFR--09---', 2, 0))","ENGLISH LANGUAGE ARTS 9 CHALLE (('MEN--09C--', 0, 1))","DANCE 9 Performance and Techni (('MDNC-09PT-', 0, 2))","MATHEMATICS 9 CHALLENGE (('MMA--09C--', 1, 3))","PHYSICAL AND HEALTH EDUCATION (('MPHE-09---', 0, 4))","SCIENCE 9: CHALLENGE (('MSC--09C--', 1, 5))","VISUAL ARTS 9 (('MVA--09---', 2, 6))","SOCIAL STUDIES 9 CHALLENGE (('MSS--09C--', 1, 7))"
1846,8,"SOCIAL STUDIES 9 (('MSS--09---', 2, 0))","DANCE 9 Foundations (('MDNC-09F--', 0, 1))","ENGLISH LANGUAGE ARTS 9 (('MEN--09---', 5, 2))","MATHEMATICS 9 (('MMA--09---', 3, 3))","PHYSICAL AND HEALTH EDUCATION (('MPHE-09G--', 3, 4))","SCIENCE 9 (('MSC--09---', 4, 5))","VISUAL ARTS 9 (('MVA--09---', 2, 6))",NULL
1847,8,"ADST 9 - General Explorations (('MADGE09---', 4, 0))","ADST - Drafting 9 (('MADD-09---', 2, 1))","ENGLISH LANGUAGE ARTS 9 CHALLE (('MEN--09C--', 1, 2))","MATHEMATICS 9 CHALLENGE (('MMA--09C--', 1, 3))","SCIENCE 9: CHALLENGE (('MSC--09C--', 1, 4))","PHYSICAL AND HEALTH EDUCATION (('MPHE-09---', 0, 5))","Information and Communications (('MWBDV10IT-', 0, 6))","SOCIAL STUDIES 9 CHALLENGE (('MSS--09C--', 0, 7))"
1848,8,NULL,"PHYSICAL AND HEALTH EDUCATION (('MPHE-09G--', 3, 1))",NULL,"ENGLISH LANGUAGE ARTS 9 (('MEN--09---', 5, 3))","PHYSICAL AND HEALTH EDUCATION (('MPHE-09Y--', 0, 4))","MATHEMATICS 9 (('MMA--09---', 3, 5))",NULL,NULL
1849,8,"ADST ? ENTREPRENEURSHIP AND MA (('MADEM10---', 1, 0))","ADST - Textiles 9 (('MADT-09---', 2, 1))","FRENCH 9 (('MFR--09---', 2, 2))","ENGLISH LANGUAGE ARTS 9 (('MEN--09---', 5, 3))","MATHEMATICS 9 (('MMA--09---', 3, 4))","PHYSICAL AND HEALTH EDUCATION (('MPHE-09---', 0, 5))","SCIENCE 9 (('MSC--09---', 0, 6))","SOCIAL STUDIES 9 (('MSS--09---', 6, 7))"
1850,8,"ENGLISH LANGUAGE ARTS 9 (('MEN--09---', 5, 0))","ADST - Drafting 9 (('MADD-09---', 2, 1))","ADST - Textiles 9 (('MADT-09---', 2, 2))","PHYSICAL AND HEALTH EDUCATION (('MPHE-09G--', 3, 3))","MATHEMATICS 9 HONOURS (('MMA--09H--', 0, 4))","SCIENCE 9 (('MSC--09---', 4, 5))","VISUAL ARTS 9 (('MVA--09---', 2, 6))","SOCIAL STUDIES 9 (('MSS--09---', 4, 7))"
1851,8,"SOCIAL STUDIES 9 (('MSS--09---', 2, 0))","ADST - Drafting 9 (('MADD-09---', 2, 1))","ENGLISH LANGUAGE ARTS 9 (('MEN--09---', 5, 2))","PHYSICAL AND HEALTH EDUCATION (('MPHE-09--L', 1, 3))","MATHEMATICS 9 HONOURS (('MMA--09H--', 0, 4))",NULL,"SCIENCE 9 (('MSC--09---', 0, 6))",NULL
1852,8,"ADST - Drafting 9 (('MADD-09---', 3, 0))","ADST - Woodwork 9 (('MADW-09---', 0, 1))",NULL,"ENGLISH 9 FOR ELL (('MEN--09E--', 0, 3))","PHYSICAL AND HEALTH EDUCATION (('MPHE-09G--', 3, 4))","SCIENCE 9 (('MSC--09---', 5, 5))","VISUAL ARTS 9 (('MVA--09---', 2, 6))","SOCIAL STUDIES 9 (('MSS--09---', 4, 7))"
1853,8,"DANCE 9 HIP HOP (('MDNC-09H--', 0, 0))","SPANISH 9 (('MSP--09---', 0, 1))","ENGLISH LANGUAGE ARTS 9 (('MEN--09---', 5, 2))","SCIENCE 9 (('MSC--09---', 5, 3))","MATHEMATICS 9 (('MMA--09---', 3, 4))","PHYSICAL AND HEALTH EDUCATION (('MPHE-09G--', 3, 5))","SOCIAL STUDIES 9 (('MSS--09---', 6, 6))",NULL
1854,8,"SOCIAL STUDIES 9 (('MSS--09---', 2, 0))","PHYSICAL AND HEALTH EDUCATION (('MPHE-09G--', 3, 1))",NULL,"ENGLISH 9 FOR ELL (('MEN--09E--', 0, 3))","MATHEMATICS 9 HONOURS (('MMA--09H--', 0, 4))","SCIENCE 9 (('MSC--09---', 4, 5))","CONCERT BAND 9 - Guitar (('XBA--09G--', 0, 6))","LEARNING STRATEGIES 9 LD (('XLDCB09LS-', 16, 7))"
1855,8,"ADST ? ENTREPRENEURSHIP AND MA (('MADEM10---', 0, 0))","ADST 9 - General Explorations (('MADGE09---', 4, 1))","ENGLISH LANGUAGE ARTS 9 CHALLE (('MEN--09C--', 1, 2))","MATHEMATICS 9 CHALLENGE (('MMA--09C--', 1, 3))","PHYSICAL AND HEALTH EDUCATION (('MPHE-09---', 0, 4))","SCIENCE 9: CHALLENGE (('MSC--09C--', 1, 5))","TECH ED 9: MECHANICS LD (('XLDCB09M--', 1, 6))","SOCIAL STUDIES 9 CHALLENGE (('MSS--09C--', 1, 7))"
